跳馬	跳	馬	4200
跳票	跳	票	3240
跳腳	跳	腳	3205
跳海	跳	海	3115
跳神	跳	神	3055
跳級	跳	級	2845
跳牆	跳	牆	2595
跳越	跳	越	1630
跳梁小丑	跳	梁小丑	1565
跳房子	跳	房子	1485
跳行	跳	行	1345
跳船	跳	船	590
跳號	跳	號	580
跳機	跳	機	580
跳表	跳	表	495
跳錶	跳	錶	495
跳箱	跳	箱	495
跳踉	跳	踉	85
跳電	跳	電	1
跳豆	跳	豆	1
跳加官	跳	加官	1
身材	身	材	237765
身體	身	體	500772
身高	身	高	353055
身分證	身	分證	1
身份	身	份	500458
身分	身	分	1
身心	身	心	196135
身心障礙	身	心障礙	1
身份證	身	份證	352445
身子	身	子	261310
身後	身	後	256555
身影	身	影	235775
身為	身	為	150920
身軀	身	軀	89445
身形	身	形	79720
身處	身	處	75905
身穿	身	穿	75195
身價	身	價	66900
身亡	身	亡	45190
身手	身	手	44075
身世	身	世	43200
身故	身	故	37560
身體力行	身	體力行	28460
身段	身	段	24475
身臨其境	身	臨其境	24255
身法	身	法	23650
身長	身	長	18930
身不由己	身	不由己	18355
身家	身	家	17960
身受	身	受	15620
身兼	身	兼	12025
身外	身	外	11170
身孕	身	孕	10935
身無分文	身	無分文	10395
身居	身	居	9620
身懷絕技	身	懷絕技	6505
身敗名裂	身	敗名裂	6225
身外之物	身	外之物	5245
身手不凡	身	手不凡	5000
身輕如燕	身	輕如燕	2430
身懷六甲	身	懷六甲	1925
身教	身	教	1732
身毒	身	毒	1
身歷聲	身	歷聲	1
身價非凡	身	價非凡	1
運動	運	動	500677
運輸	運	輸	500362
運費	運	費	204580
運氣	運	氣	139760
運作	運	作	500311
運用	運	用	500627
運行	運	行	500768
運動員	運	動員	246570
運轉	運	轉	186045
運算	運	算	120660
運送	運	送	95710
運動會	運	動會	87525
運河	運	河	57615
運到	運	到	39635
運輸業	運	輸業	37870
運動場	運	動場	26435
運動量	運	動量	24910
運載	運	載	19230
運動服	運	動服	18610
運輸機	運	輸機	17480
運銷	運	銷	16285
運籌帷幄	運	籌帷幄	15505
運輸費	運	輸費	13070
運出	運	出	12510
運功	運	功	10515
運用上	運	用上	8840
運貨	運	貨	7750
運筆	運	筆	6815
運動器材	運	動器材	6740
運糧	運	糧	4755
運入	運	入	4175
運輸艦	運	輸艦	3590
運動衣	運	動衣	2760
運動褲	運	動褲	2495
運動史	運	動史	2265
運命	運	命	2195
運作者	運	作者	1640
運數	運	數	1555
運動精神	運	動精神	1515
運動家	運	動家	1205
運貨車	運	貨車	805
運搬	運	搬	585
運祚	運	祚	1
運筆如飛	運	筆如飛	1
運動傷害	運	動傷害	1
事情	事	情	500900
事實	事	實	510349
事先	事	先	287975
事項	事	項	500396
事件	事	件	500566
事業	事	業	500633
事故	事	故	500305
事物	事	物	441245
事務	事	務	396055
事宜	事	宜	257430
事後	事	後	199970
事務所	事	務所	109275
事跡	事	跡	102500
事蹟	事	蹟	102500
事業部	事	業部	99305
事前	事	前	66270
事由	事	由	58085
事事	事	事	56099
事半功倍	事	半功倍	54930
事態	事	態	35755
事業心	事	業心	32710
事變	事	變	27075
事與願違	事	與願違	18281
事主	事	主	13415
事理	事	理	11615
事例	事	例	11150
事倍功半	事	倍功半	10675
事務性	事	務性	10290
事兒	事	兒	8888
事端	事	端	8840
事必躬親	事	必躬親	5565
事權	事	權	5475
事在人為	事	在人為	4845
事出有因	事	出有因	4630
事不宜遲	事	不宜遲	3200
事功	事	功	2955
事略	事	略	2200
事務官	事	務官	690
事過境遷	事	過境遷	174
事機	事	機	1
事勢	事	勢	1
事體	事	體	1
事務局	事	務局	1
事務員	事	務員	1
二姊	二	姊	888
二樓	二	樓	888
二手	二	手	308160
二者	二	者	179225
二氧化碳	二	氧化碳	77530
二氧化硫	二	氧化硫	50665
二來	二	來	44340
二元	二	元	37565
二胡	二	胡	36860
二話不說	二	話不說	18110
二百五	二	百五	10405
二等兵	二	等兵	9710
二次大戰	二	次大戰	8645
二手貨	二	手貨	7340
二郎神	二	郎神	6670
二郎腿	二	郎腿	6035
二年生	二	年生	5640
二分法	二	分法	5256
二十四史	二	十四史	4835
二心	二	心	4760
二手煙	二	手煙	4175
二副	二	副	4150
二氧化錳	二	氧化錳	3830
二十四節氣	二	十四節氣	3810
二黃	二	黃	3080
二房東	二	房東	2955
二重唱	二	重唱	2910
二重奏	二	重奏	2455
二專	二	專	1750
二部曲	二	部曲	1450
二極體	二	極體	1190
二愣子	二	愣子	985
二行程	二	行程	465
二八佳人	二	八佳人	435
二部制	二	部制	150
二壘手	二	壘手	50
二哥大	二	哥大	30
二氧化	二	氧化	1
二二八事件	二	二八事件	1
二水	二	水	1
二極	二	極	1
二次全倒	二	次全倒	1
二輪電影	二	輪電影	1
二手傳播	二	手傳播	1
修改	修	改	500806
修復	修	復	454880
修訂	修	訂	322190
修正	修	正	278405
修理	修	理	208800
修建	修	建	198955
修煉	修	煉	168895
修養	修	養	152055
修行	修	行	137270
修飾	修	飾	100155
修補	修	補	85850
修剪	修	剪	70770
修長	修	長	47115
修繕	修	繕	44790
修好	修	好	37665
修護	修	護	36610
修築	修	築	33505
修身	修	身	33485
修正案	修	正案	32395
修路	修	路	30360
修整	修	整	30200
修辭	修	辭	25725
修女	修	女	21270
修道院	修	道院	15700
修道	修	道	13145
修造	修	造	11635
修士	修	士	11555
修身養性	修	身養性	11435
修訂本	修	訂本	10845
修葺	修	葺	10725
修理費	修	理費	9350
修憲	修	憲	8295
修業	修	業	3275
修治	修	治	2825
修指甲	修	指甲	1785
修面	修	面	1760
修繕費	修	繕費	1535
修齊	修	齊	925
修習	修	習	795
修己	修	己	90
修持	修	持	2
修定	修	定	1
修練	修	練	1
修正液	修	正液	1
假日	假	日	129540
假如	假	如	282010
假設	假	設	235440
假期	假	期	145535
假的	假	的	90250
假冒	假	冒	79975
假定	假	定	78195
假裝	假	裝	75940
假若	假	若	29475
假象	假	象	28685
假山	假	山	26100
假使	假	使	22860
假說	假	說	22470
假想	假	想	17705
假釋	假	釋	16900
假借	假	借	16815
假髮	假	髮	14650
假名	假	名	13720
假扮	假	扮	12920
假牙	假	牙	12705
假面	假	面	10295
假意	假	意	9985
假性	假	性	8580
假動作	假	動作	6670
假以時日	假	以時日	6105
假惺惺	假	惺惺	5780
假人	假	人	5090
假想敵	假	想敵	4900
假公濟私	假	公濟私	4395
假面具	假	面具	3805
假寐	假	寐	2865
假戲真做	假	戲真做	2705
假造	假	造	2680
假作	假	作	2465
假手	假	手	2445
假性近視	假	性近視	1775
假道學	假	道學	805
假手他人	假	手他人	470
假扣押	假	扣押	285
假道	假	道	253
假執行	假	執行	1
假仙	假	仙	1
假日花市	假	日花市	1
假以顏色	假	以顏色	1
包裹	包	裹	179650
包包	包	包	888
包子	包	子	288537
包裝	包	裝	500554
包括	包	括	502382
包含	包	含	500383
包容	包	容	91550
包圍	包	圍	89990
包頭	包	頭	74060
包袱	包	袱	71505
包皮	包	皮	49040
包廂	包	廂	45575
包車	包	車	38185
包紮	包	紮	34865
包換	包	換	29130
包給	包	給	24190
包攬	包	攬	21855
包庇	包	庇	21010
包公	包	公	18610
包辦	包	辦	17650
包涵	包	涵	15065
包羅萬象	包	羅萬象	14295
包裝紙	包	裝紙	12340
包租	包	租	11575
包抄	包	抄	8735
包青天	包	青天	7705
包工	包	工	7030
包羅	包	羅	5560
包機	包	機	4444
包圍起來	包	圍起來	3670
包夾	包	夾	3468
包心菜	包	心菜	2555
包管	包	管	2310
包銷	包	銷	2222
包船	包	船	1815
包打聽	包	打聽	1445
包飯	包	飯	1435
包藏	包	藏	999
包藏禍心	包	藏禍心	870
包起	包	起	9
包商	包	商	1
包班制	包	班制	1
包種茶	包	種茶	1
包裹表決	包	裹表決	1
意思	意	思	500314
意義	意	義	500575
意見	意	見	500984
意識	意	識	500520
意大利	意	大利	500264
意外	意	外	323325
意志	意	志	257495
意向	意	向	247860
意識到	意	識到	243720
意願	意	願	189225
意圖	意	圖	147335
意味	意	味	104675
意境	意	境	100315
意象	意	象	79000
意念	意	念	66090
意見書	意	見書	37275
意料	意	料	36320
意志力	意	志力	23520
意外險	意	外險	22885
意猶未盡	意	猶未盡	21805
意氣	意	氣	18130
意氣風發	意	氣風發	17160
意淫	意	淫	13525
意外事件	意	外事件	12880
意趣	意	趣	12640
意譯	意	譯	9659
意中人	意	中人	8445
意會	意	會	6580
意氣用事	意	氣用事	5990
意志消沉	意	志消沉	4115
意態	意	態	3340
意欲	意	欲	2382
意興闌珊	意	興闌珊	2180
意興	意	興	2125
意下	意	下	1630
意在言外	意	在言外	680
意表	意	表	570
意料到	意	料到	560
意謂	意	謂	1
意想	意	想	1
意旨	意	旨	1
意見領袖	意	見領袖	1
意識型態	意	識型態	1
意識流電影	意	識流電影	1
斷裂	斷	裂	94835
斷電	斷	電	49925
斷面	斷	面	43080
斷定	斷	定	42060
斷言	斷	言	36785
斷線	斷	線	35805
斷層	斷	層	33405
斷斷續續	斷	斷續續	29330
斷絕	斷	絕	29280
斷奶	斷	奶	25110
斷然	斷	然	21420
斷腸	斷	腸	17080
斷續	斷	續	12175
斷頭台	斷	頭台	12058
斷頭臺	斷	頭臺	12058
斷送	斷	送	11970
斷路	斷	路	10080
斷崖	斷	崖	9715
斷氣	斷	氣	8970
斷後	斷	後	8565
斷章取義	斷	章取義	8050
斷頭	斷	頭	8030
斷水	斷	水	6510
斷魂	斷	魂	5525
斷交	斷	交	4495
斷案	斷	案	4195
斷手	斷	手	2885
斷語	斷	語	2765
斷肢	斷	肢	2680
斷糧	斷	糧	2430
斷壁殘垣	斷	壁殘垣	2290
斷根	斷	根	2210
斷落	斷	落	1515
斷線風箏	斷	線風箏	1090
斷層掃描	斷	層掃描	985
斷袖	斷	袖	970
斷炊	斷	炊	960
斷垣殘壁	斷	垣殘壁	800
斷掌	斷	掌	705
斷片	斷	片	1
斷念	斷	念	1
斷簡殘編	斷	簡殘編	1
斷簡殘篇	斷	簡殘篇	1
斷絕來往	斷	絕來往	1
橫向	橫	向	130250
橫行	橫	行	41255
橫幅	橫	幅	40965
橫跨	橫	跨	33500
橫掃	橫	掃	29550
橫梁	橫	梁	24425
橫樑	橫	樑	24425
橫貫	橫	貫	14900
橫濱	橫	濱	11900
橫豎	橫	豎	11455
橫生	橫	生	10930
橫流	橫	流	10085
橫衝直撞	橫	衝直撞	9425
橫渡	橫	渡	9090
橫切	橫	切	7970
橫財	橫	財	7700
橫亙	橫	亙	7525
橫斷	橫	斷	7475
橫七豎八	橫	七豎八	6285
橫行霸道	橫	行霸道	6020
橫紋	橫	紋	5765
橫斷面	橫	斷面	5075
橫溢	橫	溢	3745
橫越	橫	越	3485
橫禍	橫	禍	3395
橫死	橫	死	3385
橫陳	橫	陳	3325
橫木	橫	木	3255
橫列	橫	列	3245
橫笛	橫	笛	2845
橫刀奪愛	橫	刀奪愛	2415
橫加	橫	加	2390
橫躺	橫	躺	2310
橫肉	橫	肉	1860
橫膈膜	橫	膈膜	1400
橫逆	橫	逆	1385
橫披	橫	披	1200
橫寫	橫	寫	800
橫生枝節	橫	生枝節	705
橫剖面	橫	剖面	535
橫眉豎目	橫	眉豎目	510
橫山	橫	山	222
橫貫公路	橫	貫公路	110
橫說豎說	橫	說豎說	1
王子	王	子	248805
王國	王	國	179600
王朝	王	朝	131575
王者	王	者	76795
王牌	王	牌	55800
王爺	王	爺	50520
王道	王	道	37995
王宮	王	宮	32830
王妃	王	妃	27475
王室	王	室	25940
王安石	王	安石	22275
王位	王	位	21730
王學	王	學	18810
王羲之	王	羲之	17640
王八蛋	王	八蛋	17260
王冠	王	冠	16305
王八	王	八	13425
王母	王	母	11930
王權	王	權	11610
王老五	王	老五	9810
王孫	王	孫	9685
王法	王	法	8510
王昭君	王	昭君	8345
王族	王	族	8165
王座	王	座	7995
王陽明	王	陽明	7585
王永慶	王	永慶	7555
王府	王	府	6740
王儲	王	儲	5830
王充	王	充	5390
王師	王	師	4525
王水	王	水	4145
王后	王	后	3718
王公	王	公	2016
王侯	王	侯	841
王政	王	政	6
王維	王	維	2
王父	王	父	1
王事	王	事	1
王相	王	相	1
王祥	王	祥	1
王業	王	業	1
王荊公	王	荊公	1
王貞治	王	貞治	1
脫離	脫	離	223930
脫落	脫	落	107755
脫穎而出	脫	穎而出	105275
脫水	脫	水	59990
脫下	脫	下	50730
脫產	脫	產	38150
脫掉	脫	掉	36630
脫節	脫	節	35650
脫口而出	脫	口而出	30715
脫身	脫	身	27690
脫俗	脫	俗	25020
脫皮	脫	皮	22730
脫毛	脫	毛	20575
脫胎換骨	脫	胎換骨	20560
脫衣	脫	衣	20465
脫去	脫	去	19405
脫手	脫	手	17210
脫殼	脫	殼	15075
脫脂	脫	脂	13370
脫險	脫	險	11675
脫胎	脫	胎	10965
脫困	脫	困	10760
脫位	脫	位	9630
脫逃	脫	逃	8240
脫光	脫	光	8135
脫鞋	脫	鞋	7835
脫口秀	脫	口秀	6435
脫水機	脫	水機	6250
脫兔	脫	兔	5935
脫不了	脫	不了	5780
脫衣舞	脫	衣舞	5425
脫臼	脫	臼	5370
脫氧	脫	氧	5320
脫卸	脫	卸	3060
脫稿	脫	稿	2570
脫黨	脫	黨	2485
脫罪	脫	罪	1700
脫班	脫	班	365
脫韁之馬	脫	韁之馬	340
脫售	脫	售	220
脫序	脫	序	95
脫腸	脫	腸	1
脫臭	脫	臭	1
脫水食品	脫	水食品	1
腦袋	腦	袋	247400
腦筋	腦	筋	42410
腦神經	腦	神經	12400
腦震盪	腦	震盪	5220
腦中風	腦	中風	6565
腦出血	腦	出血	1
腦子	腦	子	94535
腦海	腦	海	37720
腦部	腦	部	33215
腦後	腦	後	27350
腦力	腦	力	23030
腦細胞	腦	細胞	20985
腦門	腦	門	19910
腦膜炎	腦	膜炎	13465
腦組織	腦	組織	11085
腦殼	腦	殼	10485
腦筋急轉彎	腦	筋急轉彎	9890
腦炎	腦	炎	8750
腦幹	腦	幹	7455
腦電圖	腦	電圖	6910
腦瘤	腦	瘤	6310
腦膜	腦	膜	5370
腦漿	腦	漿	5030
腦際	腦	際	4905
腦腫瘤	腦	腫瘤	4295
腦髓	腦	髓	3295
腦袋瓜	腦	袋瓜	2820
腦汁	腦	汁	2810
腦下垂體	腦	下垂體	2590
腦力激盪	腦	力激盪	1955
腦勺	腦	勺	1370
腦滿腸肥	腦	滿腸肥	1085
腦挫傷	腦	挫傷	256
腦波	腦	波	66
腦充血	腦	充血	1
腦中樞	腦	中樞	1
腦神經衰弱	腦	神經衰弱	1
腦血管栓塞	腦	血管栓塞	1
腦量	腦	量	1
腦死	腦	死	1
腦學	腦	學	1
腦壓	腦	壓	1
腦溢血	腦	溢血	1
腦性麻痺	腦	性麻痺	1
野蠻	野	蠻	55695
野獸	野	獸	70110
野生動物	野	生動物	114800
野生	野	生	109345
野外	野	外	89675
野馬	野	馬	64462
野貓	野	貓	62065
野心	野	心	61440
野人	野	人	40745
野豬	野	豬	40485
野花	野	花	30630
野營	野	營	28795
野牛	野	牛	27896
野戰	野	戰	25755
野草	野	草	25735
野性	野	性	25305
野菜	野	菜	24855
野兔	野	兔	15750
野味	野	味	15330
野狗	野	狗	13385
野餐	野	餐	13315
野雞	野	雞	13095
野火	野	火	10760
野心勃勃	野	心勃勃	10125
野史	野	史	8450
野地	野	地	7160
野百合	野	百合	5195
野犬	野	犬	4678
野心家	野	心家	4325
野鳥	野	鳥	3605
野菊	野	菊	3155
野孩子	野	孩子	2765
野種	野	種	2000
野柳	野	柳	1710
野食	野	食	850
野鴛鴦	野	鴛鴦	450
野宴	野	宴	395
野雞車	野	雞車	280
野手	野	手	1
野台	野	台	1
野臺戲	野	臺戲	1
野戰砲	野	戰砲	1
野人獻曝	野	人獻曝	1
野手選擇	野	手選擇	1
銀行	銀	行	500769
銀子	銀	子	150425
銀色	銀	色	126975
銀幣	銀	幣	125330
銀行業	銀	行業	111370
銀河	銀	河	98185
銀杏	銀	杏	66710
銀兩	銀	兩	52660
銀幕	銀	幕	40100
銀牌	銀	牌	31195
銀耳	銀	耳	22900
銀白色	銀	白色	21430
銀座	銀	座	19985
銀行家	銀	行家	19260
銀灰色	銀	灰色	18800
銀光	銀	光	16770
銀票	銀	票	12895
銀髮	銀	髮	12180
銀白	銀	白	11925
銀彈	銀	彈	9999
銀花	銀	花	9435
銀粉	銀	粉	5910
銀根	銀	根	5580
銀錢	銀	錢	5490
銀行界	銀	行界	4490
銀盾	銀	盾	4095
銀樓	銀	樓	2990
銀漢	銀	漢	2865
銀輝	銀	輝	2705
銀圓	銀	圓	2165
銀婚	銀	婚	1545
銀紅	銀	紅	1455
銀器	銀	器	903
銀山	銀	山	893
銀行團	銀	行團	695
銀髮族	銀	髮族	645
銀貨兩訖	銀	貨兩訖	285
銀黃	銀	黃	12
銀釧	銀	釧	1
銀元	銀	元	1
銀紙	銀	紙	1
銀絲卷	銀	絲卷	1
銀髮產業	銀	髮產業	1
銀河倒瀉	銀	河倒瀉	1
離開	離	開	500504
離線	離	線	501795
離婚	離	婚	273330
離去	離	去	168310
離不開	離	不開	158265
離職	離	職	103295
離子	離	子	98915
離世	離	世	78380
離別	離	別	59265
離家	離	家	46690
離地	離	地	45815
離合器	離	合器	44920
離異	離	異	41225
離奇	離	奇	40425
離心	離	心	33250
離校	離	校	27665
離家出走	離	家出走	27385
離散	離	散	25505
離譜	離	譜	23120
離岸	離	岸	22565
離合	離	合	20635
離任	離	任	13805
離境	離	境	11580
離騷	離	騷	9560
離心力	離	心力	8670
離愁	離	愁	8255
離島	離	島	7955
離宮	離	宮	6245
離棄	離	棄	6075
離間	離	間	6000
離不了	離	不了	5320
離席	離	席	4945
離鄉	離	鄉	4880
離經叛道	離	經叛道	4380
離題	離	題	4250
離群	離	群	4075
離情	離	情	3605
離座	離	座	3390
離鄉背井	離	鄉背井	2415
離群索居	離	群索居	2375
離心離德	離	心離德	1240
離奇失蹤	離	奇失蹤	1220
離身	離	身	653
離情依依	離	情依依	395
兩者	兩	者	282730
兩岸	兩	岸	207045
兩極	兩	極	124930
兩手	兩	手	84530
兩端	兩	端	78905
兩旁	兩	旁	75385
兩性	兩	性	61690
兩樣	兩	樣	56015
兩難	兩	難	31185
兩翼	兩	翼	28110
兩口子	兩	口子	13920
兩棲	兩	棲	13325
兩漢	兩	漢	12715
兩敗俱傷	兩	敗俱傷	12000
兩廣	兩	廣	11990
兩頰	兩	頰	11210
兩用	兩	用	9999
兩面光	兩	面光	9999
兩性關係	兩	性關係	9780
兩全其美	兩	全其美	9595
兩全	兩	全	8330
兩情相悅	兩	情相悅	7775
兩碼事	兩	碼事	7465
兩袖清風	兩	袖清風	5875
兩小無猜	兩	小無猜	4600
兩下子	兩	下子	3960
兩棲類	兩	棲類	3650
兩極化	兩	極化	2890
兩面派	兩	面派	2750
兩可	兩	可	2540
兩段式	兩	段式	2330
兩伊	兩	伊	1475
兩造	兩	造	1435
兩不相欠	兩	不相欠	620
兩虎相爭	兩	虎相爭	610
兩邊倒	兩	邊倒	400
兩廂情願	兩	廂情願	352
兩三下	兩	三下	1
兩把刷子	兩	把刷子	1
兩鬢飛霜	兩	鬢飛霜	1
兩極觀點	兩	極觀點	1
兩棲部隊	兩	棲部隊	1
兩相情願	兩	相情願	1
圓形	圓	形	143965
圓滿	圓	滿	139105
圓潤	圓	潤	42210
圓明園	圓	明園	40255
圓柱	圓	柱	33905
圓圈	圓	圈	32160
圓滑	圓	滑	27720
圓弧	圓	弧	25900
圓錐	圓	錐	24385
圓盤	圓	盤	21120
圓通	圓	通	19510
圓桌	圓	桌	17040
圓夢	圓	夢	16810
圓心	圓	心	16180
圓環	圓	環	15475
圓球	圓	球	13775
圓筒	圓	筒	12330
圓周	圓	周	11295
圓寂	圓	寂	11015
圓月	圓	月	10575
圓融	圓	融	9765
圓舞曲	圓	舞曲	9010
圓頂	圓	頂	8505
圓柱體	圓	柱體	8335
圓桌會議	圓	桌會議	6690
圓木	圓	木	6060
圓領	圓	領	5885
圓錐形	圓	錐形	5640
圓周率	圓	周率	4880
圓規	圓	規	4715
圓餅	圓	餅	4345
圓成	圓	成	3830
圓石	圓	石	2525
圓錐體	圓	錐體	2220
圓熟	圓	熟	2185
圓整	圓	整	2170
圓渾	圓	渾	1370
圓山	圓	山	1352
圓房	圓	房	1160
圓筒狀	圓	筒狀	1100
圓謊	圓	謊	935
圓光	圓	光	212
圓鍬	圓	鍬	1
微笑	微	笑	411065
微微	微	微	216095
微生物	微	生物	153110
微型	微	型	102520
微波爐	微	波爐	57480
微米	微	米	41965
微不足道	微	不足道	41455
微妙	微	妙	41155
微小	微	小	38350
微電子	微	電子	35540
微量	微	量	35455
微弱	微	弱	32770
微電腦	微	電腦	31260
微微的	微	微的	27320
微乎其微	微	乎其微	20620
微細	微	細	18130
微積分	微	積分	15740
微塵	微	塵	15255
微光	微	光	14260
微薄	微	薄	13690
微粒	微	粒	12990
微波	微	波	9395
微縮	微	縮	9035
微風	微	風	6522
微服	微	服	5565
微醺	微	醺	4200
微言	微	言	2855
微詞	微	詞	2670
微卷	微	卷	2475
微言大義	微	言大義	2350
微粒子	微	粒子	2005
微末	微	末	1730
微分	微	分	1241
微晶片	微	晶片	115
微點	微	點	2
微血管	微	血管	1
微中子	微	中子	1
微差	微	差	1
微辭	微	辭	1
微少	微	少	1
微婉	微	婉	1
微曦	微	曦	1
微波食品	微	波食品	1
探索	探	索	500353
探討	探	討	463910
探究	探	究	187890
探測	探	測	138505
探險	探	險	102475
探測器	探	測器	83195
探頭	探	頭	73175
探望	探	望	47025
探尋	探	尋	34950
探求	探	求	31685
探出	探	出	27170
探訪	探	訪	26860
探查	探	查	16195
探花	探	花	15955
探險家	探	險家	15665
探路	探	路	14870
探視	探	視	13920
探員	探	員	11715
探詢	探	詢	11450
探戈	探	戈	11205
探險隊	探	險隊	10805
探照燈	探	照燈	8820
探聽	探	聽	8120
探知	探	知	7960
探長	探	長	7725
探底	探	底	5960
探班	探	班	5565
探問	探	問	4595
探源	探	源	4455
探親	探	親	4239
探病	探	病	4210
探頭探腦	探	頭探腦	3765
探案	探	案	3635
探身	探	身	2625
探監	探	監	2445
探看	探	看	2170
探囊取物	探	囊取物	2135
探勘	探	勘	900
探子	探	子	743
探悉	探	悉	595
探測船	探	測船	460
探友	探	友	290
探取	探	取	222
救國團	救	國團	440
救援	救	援	315250
救助	救	助	259800
救濟	救	濟	90085
救治	救	治	79780
救災	救	災	77485
救護	救	護	50140
救護車	救	護車	48645
救出	救	出	41300
救命	救	命	37145
救贖	救	贖	22305
救火	救	火	18455
救世主	救	世主	17385
救國	救	國	15070
救星	救	星	13460
救世	救	世	11770
救起	救	起	10450
救窮	救	窮	9999
救急	救	急	9165
救生衣	救	生衣	8370
救命恩人	救	命恩人	7010
救主	救	主	6785
救生圈	救	生圈	6295
救出來	救	出來	6220
救兵	救	兵	6095
救生員	救	生員	5550
救苦救難	救	苦救難	5070
救生艇	救	生艇	4805
救國救民	救	國救民	3330
救難	救	難	2860
救亡圖存	救	亡圖存	2290
救助者	救	助者	1910
救活	救	活	1412
救火車	救	火車	1175
救生船	救	生船	990
救火隊	救	火隊	900
救火員	救	火員	645
救護站	救	護站	560
救濟院	救	濟院	445
救濟品	救	濟品	255
救溺	救	溺	1
救總	救	總	1
救世軍	救	世軍	1
核心	核	心	500425
核准	核	准	304935
核實	核	實	241120
核定	核	定	195560
核桃	核	桃	166694
核對	核	對	153955
核發	核	發	133685
核銷	核	銷	59030
核電	核	電	51930
核武器	核	武器	46575
核算	核	算	23790
核能	核	能	23315
核彈	核	彈	14265
核減	核	減	11980
核驗	核	驗	11325
核電廠	核	電廠	9340
核燃料	核	燃料	8235
核爆	核	爆	3325
核果	核	果	2730
核仁	核	仁	2415
核戰	核	戰	2410
核汙染	核	汙染	2405
核酸	核	酸	1983
核廢料	核	廢料	1770
核分裂	核	分裂	1250
核計	核	計	1225
核辦	核	辦	1220
核能發電	核	能發電	885
核子	核	子	612
核融合	核	融合	1
核子彈	核	子彈	1
核子彈頭	核	子彈頭	1
核備	核	備	1
核覆	核	覆	1
核可	核	可	1
核派	核	派	1
核示	核	示	1
核四	核	四	1
核下	核	下	1
核閱	核	閱	1
核子潛艇	核	子潛艇	1
核子武器	核	子武器	1
核子戰爭	核	子戰爭	1
沒有	沒	有	504685
沒關係	沒	關係	107615
沒問題	沒	問題	888
沒事	沒	事	888
沒想到	沒	想到	373390
沒什麼	沒	什麼	335160
沒收	沒	收	298385
沒辦法	沒	辦法	152740
沒錯	沒	錯	149220
沒法	沒	法	96430
沒用	沒	用	74385
沒落	沒	落	28485
沒完沒了	沒	完沒了	28235
沒意思	沒	意思	22205
沒空	沒	空	18895
沒勁	沒	勁	15480
沒出息	沒	出息	11630
沒命	沒	命	11525
沒好氣	沒	好氣	10740
沒轍	沒	轍	8840
沒道理	沒	道理	8290
沒來由	沒	來由	7415
沒良心	沒	良心	7240
沒法子	沒	法子	6725
沒頭沒腦	沒	頭沒腦	6215
沒趣	沒	趣	5775
沒把握	沒	把握	5170
沒譜	沒	譜	3640
沒精打采	沒	精打采	3385
沒事人	沒	事人	3255
沒種	沒	種	2920
沒大沒小	沒	大沒小	2905
沒奈何	沒	奈何	2590
沒指望	沒	指望	1905
沒見識	沒	見識	1640
沒規矩	沒	規矩	985
沒骨氣	沒	骨氣	915
沒齒難忘	沒	齒難忘	860
沒主意	沒	主意	850
沒志氣	沒	志氣	815
沒著落	沒	著落	1
沒沒	沒	沒	1
沒沒無聞	沒	沒無聞	1
為什麼	為	什麼	500907
為何	為	何	320975
為止	為	止	216275
為人	為	人	190770
為期	為	期	133955
為榮	為	榮	121790
為首	為	首	109810
為宜	為	宜	107880
為難	為	難	75685
為限	為	限	42430
為題	為	題	35395
為例	為	例	30430
為害	為	害	26090
為學	為	學	25075
為證	為	證	24465
為人師表	為	人師表	21265
為公	為	公	18920
為善	為	善	18430
為政	為	政	15585
為所欲為	為	所欲為	15570
為伍	為	伍	14160
為己	為	己	12340
為私	為	私	9710
為時已晚	為	時已晚	9575
為患	為	患	9110
為數	為	數	8490
為國爭光	為	國爭光	5640
為非作歹	為	非作歹	5330
為生	為	生	5137
為憑	為	憑	4435
為國捐軀	為	國捐軀	3450
為民請命	為	民請命	2125
為虎作倀	為	虎作倀	2055
為幸	為	幸	1055
為今之計	為	今之計	950
為人作嫁	為	人作嫁	830
為主	為	主	685
為業	為	業	147
為甚麼	為	甚麼	1
為甚	為	甚	1
為要	為	要	1
為德不卒	為	德不卒	1
為民喉舌	為	民喉舌	1
路線	路	線	421315
路名	路	名	888
路上	路	上	394415
路徑	路	徑	334060
路口	路	口	256910
路面	路	面	165960
路過	路	過	164860
路段	路	段	143525
路程	路	程	93740
路子	路	子	71595
路燈	路	燈	63095
路人	路	人	62240
路況	路	況	57195
路途	路	途	52765
路基	路	基	37700
路德	路	德	25906
路標	路	標	21710
路易斯	路	易斯	20260
路透社	路	透社	16120
路費	路	費	10000
路數	路	數	8595
路障	路	障	7620
路肩	路	肩	5365
路見不平	路	見不平	5090
路邊攤	路	邊攤	4825
路局	路	局	3040
路軌	路	軌	2790
路遙知馬力	路	遙知馬力	2090
路不拾遺	路	不拾遺	1510
路加福音	路	加福音	1445
路條	路	條	845
路試	路	試	423
路祭	路	祭	325
路警	路	警	260
路見不平，拔刀相助	路	見不平，拔刀相助	1
路地	路	地	1
路隊	路	隊	1
路加	路	加	1
路跑	路	跑	1
路樹	路	樹	1
路竹	路	竹	1
路易士	路	易士	1
路遙知馬力，日久見人心	路	遙知馬力，日久見人心	1
近年	近	年	157205
近年來	近	年來	500344
近期	近	期	500305
近代	近	代	155615
近來	近	來	143630
近乎	近	乎	85115
近似	近	似	77700
